Index,FullClassPath,SubClassPath,SpeculativeGenerality,BaseClassKnowsDerivedClass,MessageChains,LongParameterList,SpaghettiCode,BaseClassShouldBeAbstract,LongMethod,ClassDataShouldBePrivate,TraditionBreaker,ManyFieldAttributesButNotComplex,RefusedParentBequest,SwissArmyKnife,Blob,AntiSingleton,ComplexClass,LargeClass,FunctionalDecomposition,LazyClass,label,cluster
800,org.thoughtcrime.securesms.mediasend.camerax.CameraXModule,mediasend.camerax.CameraXModule,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
801,org.thoughtcrime.securesms.database.helpers.ClassicOpenHelper,database.helpers.ClassicOpenHelper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
802,org.thoughtcrime.securesms.profiles.edit.EditProfileFragment,profiles.edit.EditProfileFragment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
803,org.thoughtcrime.securesms.database.CursorRecyclerViewAdapter,database.CursorRecyclerViewAdapter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
804,org.thoughtcrime.securesms.TransportOptions,TransportOptions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
805,org.thoughtcrime.securesms.imageeditor.model.EditorFlags,imageeditor.model.EditorFlags,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Information Holder,7
806,org.thoughtcrime.securesms.mms.PartAuthority,mms.PartAuthority,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
807,org.thoughtcrime.securesms.imageeditor.ImageEditorView,imageeditor.ImageEditorView,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
808,org.thoughtcrime.securesms.megaphone.MegaphoneViewBuilder,megaphone.MegaphoneViewBuilder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
809,org.thoughtcrime.securesms.database.loaders.ThreadMediaLoader,database.loaders.ThreadMediaLoader,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
810,org.thoughtcrime.securesms.jobs.MultiDeviceMessageRequestResponseJob,jobs.MultiDeviceMessageRequestResponseJob,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
811,org.thoughtcrime.securesms.ApplicationPreferencesActivity,ApplicationPreferencesActivity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
812,org.thoughtcrime.securesms.providers.DeprecatedPersistentBlobProvider,providers.DeprecatedPersistentBlobProvider,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
813,org.thoughtcrime.securesms.mediasend.camerax.VideoCapture,mediasend.camerax.VideoCapture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
814,org.thoughtcrime.securesms.util.Util,util.Util,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
815,org.thoughtcrime.securesms.util.GroupUtil,util.GroupUtil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
816,org.thoughtcrime.securesms.groups.ui.GroupErrors,groups.ui.GroupErrors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
817,org.thoughtcrime.securesms.audio.AudioSlidePlayer,audio.AudioSlidePlayer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
818,org.thoughtcrime.securesms.storage.StorageSyncModels,storage.StorageSyncModels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
819,org.thoughtcrime.securesms.mediasend.camerax.FlashModeConverter,mediasend.camerax.FlashModeConverter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
820,org.thoughtcrime.securesms.conversationlist.ConversationListSearchAdapter,conversationlist.ConversationListSearchAdapter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
821,org.thoughtcrime.securesms.database.AttachmentDatabase,database.AttachmentDatabase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
822,org.thoughtcrime.securesms.mediapreview.MediaRailAdapter,mediapreview.MediaRailAdapter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
823,org.thoughtcrime.securesms.groups.GV2AccessLevelUtil,groups.GV2AccessLevelUtil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
824,org.thoughtcrime.securesms.logging.PersistentLogger,logging.PersistentLogger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
825,org.thoughtcrime.securesms.components.ImageDivet,components.ImageDivet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Information Holder,7
826,org.thoughtcrime.securesms.database.MmsSmsDatabase,database.MmsSmsDatabase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
827,org.thoughtcrime.securesms.preferences.MmsPreferencesActivity,preferences.MmsPreferencesActivity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
828,org.thoughtcrime.securesms.components.webrtc.PictureInPictureGestureHelper,components.webrtc.PictureInPictureGestureHelper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
829,org.thoughtcrime.securesms.mediasend.MediaPickerFolderFragment,mediasend.MediaPickerFolderFragment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
830,org.thoughtcrime.securesms.jobmanager.migrations.RecipientIdFollowUpJobMigration,jobmanager.migrations.RecipientIdFollowUpJobMigration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
831,org.thoughtcrime.securesms.mediasend.camerax.PreviewView,mediasend.camerax.PreviewView,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
832,org.thoughtcrime.securesms.groups.ui.GroupMemberListAdapter,groups.ui.GroupMemberListAdapter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
833,org.thoughtcrime.securesms.jobmanager.workmanager.DataMigrator,jobmanager.workmanager.DataMigrator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
834,org.thoughtcrime.securesms.jobs.StorageSyncJob,jobs.StorageSyncJob,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
835,org.thoughtcrime.securesms.recipients.Recipient,recipients.Recipient,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
836,org.thoughtcrime.securesms.usernames.username.UsernameEditFragment,usernames.username.UsernameEditFragment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
837,org.thoughtcrime.securesms.components.RepeatableImageKey,components.RepeatableImageKey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
838,org.thoughtcrime.securesms.logsubmit.SubmitDebugLogAdapter,logsubmit.SubmitDebugLogAdapter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
839,org.thoughtcrime.securesms.lock.v2.ConfirmKbsPinViewModel,lock.v2.ConfirmKbsPinViewModel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Information Holder,7
840,org.thoughtcrime.securesms.conversation.ConversationFragment,conversation.ConversationFragment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
841,org.thoughtcrime.securesms.mediasend.camerax.SurfaceRotation,mediasend.camerax.SurfaceRotation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
842,org.thoughtcrime.securesms.groups.ui.managegroup.ManageGroupFragment,groups.ui.managegroup.ManageGroupFragment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
843,org.thoughtcrime.securesms.jobs.MultiDeviceContactUpdateJob,jobs.MultiDeviceContactUpdateJob,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
844,org.thoughtcrime.securesms.ringrtc.Camera,ringrtc.Camera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
845,org.thoughtcrime.securesms.registration.viewmodel.RegistrationViewModel,registration.viewmodel.RegistrationViewModel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Information Holder,7
846,org.thoughtcrime.securesms.migrations.ApplicationMigrations,migrations.ApplicationMigrations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
847,org.thoughtcrime.securesms.mediasend.Camera1Fragment,mediasend.Camera1Fragment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
848,org.thoughtcrime.securesms.database.KeyValueDatabase,database.KeyValueDatabase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
849,org.thoughtcrime.securesms.usernames.username.UsernameEditViewModel,usernames.username.UsernameEditViewModel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
850,org.thoughtcrime.securesms.stickers.StickerRolloverTouchListener,stickers.StickerRolloverTouchListener,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
851,org.thoughtcrime.securesms.NewConversationActivity,NewConversationActivity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
852,org.thoughtcrime.securesms.megaphone.Megaphones,megaphone.Megaphones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
853,org.thoughtcrime.securesms.components.webrtc.WebRtcAudioOutputToggleButton,components.webrtc.WebRtcAudioOutputToggleButton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
854,org.thoughtcrime.securesms.components.webrtc.WebRtcAnswerDeclineButton,components.webrtc.WebRtcAnswerDeclineButton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
855,org.thoughtcrime.securesms.contactshare.SharedContactRepository,contactshare.SharedContactRepository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
856,org.thoughtcrime.securesms.database.DatabaseFactory,database.DatabaseFactory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
857,org.thoughtcrime.securesms.contactshare.ContactUtil,contactshare.ContactUtil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
858,org.thoughtcrime.securesms.longmessage.LongMessageActivity,longmessage.LongMessageActivity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
859,org.thoughtcrime.securesms.database.NotInDirectoryException,database.NotInDirectoryException,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Information Holder,1
860,org.thoughtcrime.securesms.components.emoji.AnimatingImageSpan,components.emoji.AnimatingImageSpan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider,1
861,org.thoughtcrime.securesms.groups.MembershipNotSuitableForV2Exception,groups.MembershipNotSuitableForV2Exception,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Information Holder,1
862,org.thoughtcrime.securesms.components.reminder.FirstInviteReminder,components.reminder.FirstInviteReminder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider,1
863,org.thoughtcrime.securesms.jobmanager.migrations.RecipientIdFollowUpJobMigration2,jobmanager.migrations.RecipientIdFollowUpJobMigration2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider,1
864,org.thoughtcrime.securesms.notifications.FailedNotificationBuilder,notifications.FailedNotificationBuilder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider,1
865,org.thoughtcrime.securesms.video.VideoSizeException,video.VideoSizeException,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Information Holder,1
866,org.thoughtcrime.securesms.notifications.PendingMessageNotificationBuilder,notifications.PendingMessageNotificationBuilder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Interfacer,1
867,org.thoughtcrime.securesms.events.ReminderUpdateEvent,events.ReminderUpdateEvent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider,1
868,org.thoughtcrime.securesms.database.loaders.MediaLoader,database.loaders.MediaLoader,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider,1
869,org.thoughtcrime.securesms.groups.GroupInsufficientRightsException,groups.GroupInsufficientRightsException,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Information Holder,1
870,org.thoughtcrime.securesms.TextSecureExpiredException,TextSecureExpiredException,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Information Holder,1
871,org.thoughtcrime.securesms.logging.LogFile,logging.LogFile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Interfacer,1
872,org.thoughtcrime.securesms.database.DatabaseContentProviders,database.DatabaseContentProviders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider,1
873,src.com.eteks.sweethome3d.j3d.OBJWriter,sweethome3d.j3d.OBJWriter,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
874,src.com.eteks.sweethome3d.model.Compass,sweethome3d.model.Compass,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
875,src.com.eteks.sweethome3d.tools.ExtensionsClassLoader,sweethome3d.tools.ExtensionsClassLoader,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
876,src.com.eteks.sweethome3d.viewcontroller.PlanController,sweethome3d.viewcontroller.PlanController,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Controller,8
877,src.com.eteks.sweethome3d.j3d.Wall3D,sweethome3d.j3d.Wall3D,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
878,src.com.eteks.sweethome3d.viewcontroller.RoomController,sweethome3d.viewcontroller.RoomController,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Coordinator,8
879,src.com.eteks.sweethome3d.j3d.ModelManager,sweethome3d.j3d.ModelManager,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Controller,7
880,src.com.eteks.sweethome3d.model.Camera,sweethome3d.model.Camera,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Information Holder,8
881,src.com.eteks.sweethome3d.applet.HomeAppletController,sweethome3d.applet.HomeAppletController,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Controller,7
882,src.com.eteks.sweethome3d.viewcontroller.LevelController,sweethome3d.viewcontroller.LevelController,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Controller,8
883,src.com.eteks.sweethome3d.viewcontroller.LabelController,sweethome3d.viewcontroller.LabelController,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Controller,8
884,src.com.eteks.sweethome3d.j3d.HomePieceOfFurniture3D,sweethome3d.j3d.HomePieceOfFurniture3D,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
885,src.com.eteks.sweethome3d.applet.AppletUserPreferences,sweethome3d.applet.AppletUserPreferences,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Structurer,7
886,src.com.eteks.sweethome3d.model.Polyline,sweethome3d.model.Polyline,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Coordinator,8
887,src.com.eteks.sweethome3d.model.CatalogPieceOfFurniture,sweethome3d.model.CatalogPieceOfFurniture,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Information Holder,7
888,src.com.eteks.sweethome3d.model.BackgroundImage,sweethome3d.model.BackgroundImage,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Information Holder,8
889,src.com.eteks.sweethome3d.swing.PlanComponent,sweethome3d.swing.PlanComponent,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Controller,8
890,src.com.eteks.sweethome3d.viewcontroller.HomeFurnitureController,sweethome3d.viewcontroller.HomeFurnitureController,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Controller,8
891,src.com.eteks.sweethome3d.model.HomePrint,sweethome3d.model.HomePrint,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Information Holder,8
892,src.com.eteks.sweethome3d.io.DefaultLibrary,sweethome3d.io.DefaultLibrary,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Information Holder,7
893,src.com.eteks.sweethome3d.model.CatalogDoorOrWindow,sweethome3d.model.CatalogDoorOrWindow,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Information Holder,7
894,src.com.eteks.sweethome3d.swing.HomeComponent3D,sweethome3d.swing.HomeComponent3D,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
895,src.com.eteks.sweethome3d.j3d.PhotoRenderer,sweethome3d.j3d.PhotoRenderer,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
896,src.com.eteks.sweethome3d.viewcontroller.CompassController,sweethome3d.viewcontroller.CompassController,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Controller,8
897,src.com.eteks.sweethome3d.viewcontroller.ImportedFurnitureWizardController,sweethome3d.viewcontroller.ImportedFurnitureWizardController,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Controller,8
898,src.com.eteks.sweethome3d.applet.ViewerHelper,sweethome3d.applet.ViewerHelper,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
899,src.com.eteks.sweethome3d.model.CatalogLight,sweethome3d.model.CatalogLight,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Structurer,7
900,src.com.eteks.sweethome3d.j3d.Room3D,sweethome3d.j3d.Room3D,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
901,src.com.eteks.sweethome3d.viewcontroller.PolylineController,sweethome3d.viewcontroller.PolylineController,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Controller,8
902,src.com.eteks.sweethome3d.model.RecorderException,sweethome3d.model.RecorderException,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider,9
903,src.com.eteks.sweethome3d.swing.ScaledImageComponent,sweethome3d.swing.ScaledImageComponent,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Information Holder,9
904,src.com.eteks.sweethome3d.tools.URLContent,sweethome3d.tools.URLContent,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider,9
905,src.com.eteks.sweethome3d.j3d.Object3DBranchFactory,sweethome3d.j3d.Object3DBranchFactory,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider,9
906,src.com.eteks.sweethome3d.swing.VisualTransferHandler,sweethome3d.swing.VisualTransferHandler,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider,9
907,src.com.eteks.sweethome3d.swing.ModelPreviewComponent,sweethome3d.swing.ModelPreviewComponent,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,9
908,src.com.eteks.sweethome3d.swing.ResourceAction,sweethome3d.swing.ResourceAction,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider,9
909,src.com.eteks.sweethome3d.swing.AutoCommitSpinner,sweethome3d.swing.AutoCommitSpinner,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Interfacer,9
910,src.com.eteks.sweethome3d.model.HomePieceOfFurniture,sweethome3d.model.HomePieceOfFurniture,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,Structurer,2
911,src.com.eteks.sweethome3d.model.PieceOfFurniture,sweethome3d.model.PieceOfFurniture,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Information Holder,2
912,src.com.eteks.sweethome3d.model.Selectable,sweethome3d.model.Selectable,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Service Provider,2
913,src.com.eteks.sweethome3d.model.Elevatable,sweethome3d.model.Elevatable,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Information Holder,2
914,src.com.eteks.sweethome3d.viewcontroller.PhotosController,sweethome3d.viewcontroller.PhotosController,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Controller,8
915,src.com.eteks.sweethome3d.viewcontroller.TextureChoiceController,sweethome3d.viewcontroller.TextureChoiceController,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Controller,8
916,src.com.eteks.sweethome3d.viewcontroller.BackgroundImageWizardController,sweethome3d.viewcontroller.BackgroundImageWizardController,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Controller,8
917,src.com.eteks.sweethome3d.io.ContentDigestManager,sweethome3d.io.ContentDigestManager,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Controller,8
918,src.com.eteks.sweethome3d.io.HomeURLContent,sweethome3d.io.HomeURLContent,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Service Provider,1
919,src.com.eteks.sweethome3d.model.Wall,sweethome3d.model.Wall,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Information Holder,8
920,src.com.eteks.sweethome3d.model.Level,sweethome3d.model.Level,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Information Holder,8
921,src.com.eteks.sweethome3d.model.HomeTexture,sweethome3d.model.HomeTexture,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Information Holder,8
922,src.com.eteks.sweethome3d.viewcontroller.Home3DAttributesController,sweethome3d.viewcontroller.Home3DAttributesController,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Controller,8
923,src.com.eteks.sweethome3d.viewcontroller.WallController,sweethome3d.viewcontroller.WallController,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Controller,8
924,src.com.eteks.sweethome3d.viewcontroller.BaseboardChoiceController,sweethome3d.viewcontroller.BaseboardChoiceController,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Controller,8
925,src.com.eteks.sweethome3d.viewcontroller.HelpController,sweethome3d.viewcontroller.HelpController,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Controller,8
926,src.com.eteks.sweethome3d.model.HomeFurnitureGroup,sweethome3d.model.HomeFurnitureGroup,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Structurer,8
927,src.com.eteks.sweethome3d.model.HomeEnvironment,sweethome3d.model.HomeEnvironment,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Information Holder,8
928,src.com.eteks.sweethome3d.model.Home,sweethome3d.model.Home,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Structurer,8
929,src.com.eteks.sweethome3d.viewcontroller.ImportedTextureWizardController,sweethome3d.viewcontroller.ImportedTextureWizardController,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Controller,8
930,src.com.eteks.sweethome3d.model.Room,sweethome3d.model.Room,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Information Holder,8
931,src.com.eteks.sweethome3d.viewcontroller.PhotoController,sweethome3d.viewcontroller.PhotoController,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Controller,8
932,src.com.eteks.sweethome3d.viewcontroller.ObserverCameraController,sweethome3d.viewcontroller.ObserverCameraController,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Controller,8
933,src.com.eteks.sweethome3d.viewcontroller.PageSetupController,sweethome3d.viewcontroller.PageSetupController,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Coordinator,8
934,src.com.eteks.sweethome3d.viewcontroller.FurnitureController,sweethome3d.viewcontroller.FurnitureController,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Controller,8
935,src.com.eteks.sweethome3d.viewcontroller.WizardController,sweethome3d.viewcontroller.WizardController,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Controller,8
936,src.com.eteks.sweethome3d.viewcontroller.ModelMaterialsController,sweethome3d.viewcontroller.ModelMaterialsController,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Controller,8
937,src.com.eteks.sweethome3d.model.HomeMaterial,sweethome3d.model.HomeMaterial,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Information Holder,8
938,src.com.eteks.sweethome3d.model.AspectRatio,sweethome3d.model.AspectRatio,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Information Holder,8
939,src.com.eteks.sweethome3d.viewcontroller.UserPreferencesController,sweethome3d.viewcontroller.UserPreferencesController,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Coordinator,8
940,src.com.eteks.sweethome3d.model.PatternsCatalog,sweethome3d.model.PatternsCatalog,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Structurer,8
941,src.com.eteks.sweethome3d.model.UserPreferences,sweethome3d.model.UserPreferences,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Information Holder,8
942,src.com.eteks.sweethome3d.viewcontroller.VideoController,sweethome3d.viewcontroller.VideoController,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Controller,8
943,src.com.eteks.sweethome3d.io.FileUserPreferences,sweethome3d.io.FileUserPreferences,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Structurer,8
944,src.com.eteks.sweethome3d.viewcontroller.AbstractPhotoController,sweethome3d.viewcontroller.AbstractPhotoController,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Controller,8
945,src.com.eteks.sweethome3d.swing.UserPreferencesPanel,sweethome3d.swing.UserPreferencesPanel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
946,src.com.eteks.sweethome3d.plugin.PluginManager,sweethome3d.plugin.PluginManager,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Structurer,7
947,src.com.eteks.sweethome3d.swing.PhotoPanel,sweethome3d.swing.PhotoPanel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
948,src.com.eteks.sweethome3d.swing.WallPanel,sweethome3d.swing.WallPanel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
949,src.com.eteks.sweethome3d.swing.VideoPanel,sweethome3d.swing.VideoPanel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
950,src.com.eteks.sweethome3d.swing.HomeFurniturePanel,sweethome3d.swing.HomeFurniturePanel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
